ativacao,entrada,epoca,modo,residuo
SiLU,Fourier explícito,1020,9,4.339427215538839e-06
SiLU,Fourier explícito,1020,17,6.993067470156846e-06
SiLU,Fourier explícito,1040,1,2.2994742948180254e-07
SiLU,Fourier explícito,1040,3,9.926363097926952e-06
SiLU,Fourier explícito,1040,9,4.088441241215742e-06
SiLU,Fourier explícito,1040,17,6.7021506765461865e-06
SiLU,Fourier explícito,1060,1,2.663947489125142e-07
SiLU,Fourier explícito,1060,3,9.651356197712513e-06
SiLU,Fourier explícito,1060,9,3.988197824502809e-06
SiLU,Fourier explícito,1060,17,6.529197339955346e-06
SiLU,Fourier explícito,1080,1,2.3585814407274495e-07
SiLU,Fourier explícito,1080,3,9.332229551234647e-06
SiLU,Fourier explícito,1080,9,3.7452521356592534e-06
SiLU,Fourier explícito,1080,17,6.2807939730837785e-06
SiLU,Fourier explícito,1100,1,3.0438210898645833e-07
SiLU,Fourier explícito,1100,3,9.080147206431082e-06
SiLU,Fourier explícito,1100,9,3.634363072024328e-06
SiLU,Fourier explícito,1100,17,6.15826130760168e-06
SiLU,Fourier explícito,1120,1,2.8777433971358154e-07
SiLU,Fourier explícito,1120,3,8.827403187706734e-06
SiLU,Fourier explícito,1120,9,3.4100131378200563e-06
SiLU,Fourier explícito,1120,17,5.997897621297252e-06
SiLU,Fourier explícito,1140,1,3.0314309896788746e-07
SiLU,Fourier explícito,1140,3,8.545500631849456e-06
SiLU,Fourier explícito,1140,9,3.3130854627111368e-06
SiLU,Fourier explícito,1140,17,5.835546322107173e-06
SiLU,Fourier explícito,1160,1,2.751398879808568e-07
SiLU,Fourier explícito,1160,3,8.335666049783771e-06
SiLU,Fourier explícito,1160,9,3.1980744076658614e-06
SiLU,Fourier explícito,1160,17,5.684345810615197e-06
SiLU,Fourier explícito,1180,1,2.515858497064447e-07
SiLU,Fourier explícito,1180,3,8.072696994887058e-06
SiLU,Fourier explícito,1180,9,3.104323337606779e-06
SiLU,Fourier explícito,1180,17,5.564157216606891e-06
SiLU,Fourier explícito,1200,1,2.1196086465144363e-07
SiLU,Fourier explícito,1200,3,7.78189157981737e-06
SiLU,Fourier explícito,1200,9,2.9810774764555993e-06
SiLU,Fourier explícito,1200,17,5.388474789182725e-06
SiLU,Fourier explícito,1220,1,2.2541773083822504e-07
SiLU,Fourier explícito,1220,3,7.598404419218893e-06
SiLU,Fourier explícito,1220,9,2.90086781325555e-06
SiLU,Fourier explícito,1220,17,5.306439734697035e-06
SiLU,Fourier explícito,1240,1,2.137141246016834e-07
SiLU,Fourier explícito,1240,3,7.325935875155162e-06
SiLU,Fourier explícito,1240,9,2.7599602044259097e-06
SiLU,Fourier explícito,1240,17,5.116071775960302e-06
SiLU,Fourier explícito,1260,1,2.3686892235359272e-07
SiLU,Fourier explícito,1260,3,7.121102628462207e-06
SiLU,Fourier explícito,1260,9,2.716354030189916e-06
SiLU,Fourier explícito,1260,17,5.049542183695402e-06
SiLU,Fourier explícito,1280,1,2.516524873913008e-07
SiLU,Fourier explícito,1280,3,6.909735834140866e-06
SiLU,Fourier explícito,1280,9,2.6597342619218706e-06
SiLU,Fourier explícito,1280,17,4.975922161666939e-06
SiLU,Fourier explícito,1300,1,2.6391796532857745e-07
SiLU,Fourier explícito,1300,3,6.722561746375195e-06
SiLU,Fourier explícito,1300,9,2.5358082419381704e-06
SiLU,Fourier explícito,1300,17,4.901802002021053e-06
SiLU,Fourier explícito,1320,1,2.217366216854542e-07
SiLU,Fourier explícito,1320,3,6.450380887489131e-06
SiLU,Fourier explícito,1320,9,2.4280510209658474e-06
SiLU,Fourier explícito,1320,17,4.775627123523117e-06
SiLU,Fourier explícito,1340,1,2.539607840772439e-07
SiLU,Fourier explícito,1340,3,6.294066024364998e-06
SiLU,Fourier explícito,1340,9,2.4131593064010655e-06
SiLU,Fourier explícito,1340,17,4.707234227653402e-06
SiLU,Fourier explícito,1360,1,2.835738535752962e-07
SiLU,Fourier explícito,1360,3,6.065093215814854e-06
SiLU,Fourier explícito,1360,9,2.353441176359815e-06
SiLU,Fourier explícito,1360,17,4.614667365020149e-06
SiLU,Fourier explícito,1380,1,2.0719618325491655e-07
SiLU,Fourier explícito,1380,3,5.8625044741283815e-06
SiLU,Fourier explícito,1380,9,2.222135947257069e-06
SiLU,Fourier explícito,1380,17,4.491430708458492e-06
SiLU,Fourier explícito,1400,1,2.3698791883597845e-07
SiLU,Fourier explícito,1400,3,5.636146803284062e-06
SiLU,Fourier explícito,1400,9,2.2091573172587898e-06
SiLU,Fourier explícito,1400,17,4.46374906994609e-06
SiLU,Fourier explícito,1420,1,2.745645393207836e-07
SiLU,Fourier explícito,1420,3,5.507313665664661e-06
SiLU,Fourier explícito,1420,9,2.1354490005185805e-06
SiLU,Fourier explícito,1420,17,4.395700018070038e-06
SiLU,Fourier explícito,1440,1,2.1198775179765834e-07
SiLU,Fourier explícito,1440,3,5.301879848385315e-06
SiLU,Fourier explícito,1440,9,2.0770359807559026e-06
SiLU,Fourier explícito,1440,17,4.3389844555727725e-06
SiLU,Fourier explícito,1460,1,2.52017142270662e-07
SiLU,Fourier explícito,1460,3,5.176108209010199e-06
SiLU,Fourier explícito,1460,9,2.0179373043969853e-06
SiLU,Fourier explícito,1460,17,4.237129195922708e-06
SiLU,Fourier explícito,1480,1,2.6100129961698046e-07
SiLU,Fourier explícito,1480,3,5.0105752294507975e-06
SiLU,Fourier explícito,1480,9,1.974640016689993e-06
SiLU,Fourier explícito,1480,17,4.216290349913813e-06
SiLU,Fourier explícito,1500,1,3.097398305682651e-07
SiLU,Fourier explícito,1500,3,4.821245391216548e-06
SiLU,Fourier explícito,1500,9,1.9549012874831377e-06
SiLU,Fourier explícito,1500,17,4.1449762134923905e-06
SiLU,Fourier explícito,1520,1,2.638517308848637e-07
SiLU,Fourier explícito,1520,3,4.687809374723996e-06
SiLU,Fourier explícito,1520,9,1.917838670714922e-06
SiLU,Fourier explícito,1520,17,4.090662523125457e-06
SiLU,Fourier explícito,1540,1,2.9914851639589964e-07
SiLU,Fourier explícito,1540,3,4.5491414211618405e-06
SiLU,Fourier explícito,1540,9,1.8766852187357005e-06
SiLU,Fourier explícito,1540,17,4.055220375656142e-06
SiLU,Fourier explícito,1560,1,2.7965724532341763e-07
SiLU,Fourier explícito,1560,3,4.3692538411099444e-06
SiLU,Fourier explícito,1560,9,1.7790153243219248e-06
SiLU,Fourier explícito,1560,17,3.973351939273413e-06
SiLU,Fourier explícito,1580,1,3.2003889307961957e-07
SiLU,Fourier explícito,1580,3,4.2260354480210815e-06
SiLU,Fourier explícito,1580,9,1.7848972306622309e-06
SiLU,Fourier explícito,1580,17,3.9325115978481515e-06
SiLU,Fourier explícito,1600,1,2.958487223580706e-07
SiLU,Fourier explícito,1600,3,4.084450223082795e-06
SiLU,Fourier explícito,1600,9,1.7726467568861315e-06
SiLU,Fourier explícito,1600,17,3.850829274278584e-06
SiLU,Fourier explícito,1620,1,3.2194142352845963e-07
SiLU,Fourier explícito,1620,3,3.9123187594983135e-06
SiLU,Fourier explícito,1620,9,1.6826844578466057e-06
SiLU,Fourier explícito,1620,17,3.82516562722654e-06
SiLU,Fourier explícito,1640,1,3.1233908085167887e-07
SiLU,Fourier explícito,1640,3,3.811133757551295e-06
SiLU,Fourier explícito,1640,9,1.6582289979087204e-06
SiLU,Fourier explícito,1640,17,3.7564559923701153e-06
SiLU,Fourier explícito,1660,1,3.083780560084862e-07
SiLU,Fourier explícito,1660,3,3.682570096701233e-06
SiLU,Fourier explícito,1660,9,1.6267449945445833e-06
SiLU,Fourier explícito,1660,17,3.7299632970089964e-06
SiLU,Fourier explícito,1680,1,3.5964847627776e-07
SiLU,Fourier explícito,1680,3,3.561494451615531e-06
SiLU,Fourier explícito,1680,9,1.5516094188702838e-06
SiLU,Fourier explícito,1680,17,3.719469645764016e-06
SiLU,Fourier explícito,1700,1,3.635984242531969e-07
SiLU,Fourier explícito,1700,3,3.435545413608781e-06
SiLU,Fourier explícito,1700,9,1.5549507738220652e-06
SiLU,Fourier explícito,1700,17,3.66946526514382e-06
SiLU,Fourier explícito,1720,1,3.6062175576036144e-07
SiLU,Fourier explícito,1720,3,3.348619594152728e-06
SiLU,Fourier explícito,1720,9,1.539948793632883e-06
SiLU,Fourier explícito,1720,17,3.6128370916049936e-06
SiLU,Fourier explícito,1740,1,3.526349725657183e-07
SiLU,Fourier explícito,1740,3,3.222222908018416e-06
SiLU,Fourier explícito,1740,9,1.4786088118321584e-06
SiLU,Fourier explícito,1740,17,3.5281485299879817e-06
SiLU,Fourier explícito,1760,1,3.862191256147398e-07
SiLU,Fourier explícito,1760,3,3.1593906522857145e-06
SiLU,Fourier explícito,1760,9,1.5132411430522037e-06
SiLU,Fourier explícito,1760,17,3.5475200179214613e-06
SiLU,Fourier explícito,1780,1,3.7300621650509174e-07
SiLU,Fourier explícito,1780,3,3.042333378192939e-06
SiLU,Fourier explícito,1780,9,1.4491840334949142e-06
SiLU,Fourier explícito,1780,17,3.478097898237901e-06
SiLU,Fourier explícito,1800,1,3.837948719078809e-07
SiLU,Fourier explícito,1800,3,2.947209927781521e-06
SiLU,Fourier explícito,1800,9,1.3766113088480888e-06
SiLU,Fourier explícito,1800,17,3.424834834660696e-06
SiLU,Fourier explícito,1820,1,4.125245212527417e-07
SiLU,Fourier explícito,1820,3,2.851855036730475e-06
SiLU,Fourier explícito,1820,9,1.3555673073771235e-06
SiLU,Fourier explícito,1820,17,3.4187823842811296e-06
SiLU,Fourier explícito,1840,1,3.966584792058631e-07
SiLU,Fourier explícito,1840,3,2.780385788921854e-06
SiLU,Fourier explícito,1840,9,1.3081393098994024e-06
SiLU,Fourier explícito,1840,17,3.3737798957137678e-06
SiLU,Fourier explícito,1860,1,3.9080758949095176e-07
SiLU,Fourier explícito,1860,3,2.671811437356026e-06
SiLU,Fourier explícito,1860,9,1.3212496854777663e-06
SiLU,Fourier explícito,1860,17,3.325708177001348e-06
SiLU,Fourier explícito,1880,1,4.2264389356535094e-07
SiLU,Fourier explícito,1880,3,2.5734005000521725e-06
SiLU,Fourier explícito,1880,9,1.2455281706725515e-06
SiLU,Fourier explícito,1880,17,3.269347067112075e-06
SiLU,Fourier explícito,1900,1,4.3650733911240563e-07
SiLU,Fourier explícito,1900,3,2.493031151477649e-06
SiLU,Fourier explícito,1900,9,1.2769239370736325e-06
SiLU,Fourier explícito,1900,17,3.236579267065473e-06
SiLU,Fourier explícito,1920,1,4.476926062716449e-07
SiLU,Fourier explícito,1920,3,2.414849370950682e-06
SiLU,Fourier explícito,1920,9,1.2404439959873372e-06
SiLU,Fourier explícito,1920,17,3.2284653907090323e-06
SiLU,Fourier explícito,1940,1,5.084992601509867e-07
SiLU,Fourier explícito,1940,3,2.3193720125223037e-06
SiLU,Fourier explícito,1940,9,1.212693075211265e-06
SiLU,Fourier explícito,1940,17,3.1987382206105326e-06
SiLU,Fourier explícito,1960,1,4.5604135025373997e-07
SiLU,Fourier explícito,1960,3,2.2436187454973796e-06
SiLU,Fourier explícito,1960,9,1.172828112627075e-06
SiLU,Fourier explícito,1960,17,3.139519792305047e-06
SiLU,Fourier explícito,1980,1,5.239862232283784e-07
SiLU,Fourier explícito,1980,3,2.160319682184479e-06
SiLU,Fourier explícito,1980,9,1.168626200656677e-06
SiLU,Fourier explícito,1980,17,3.0848476346060117e-06
SiLU,Fourier explícito,2000,1,4.965219663899674e-07
SiLU,Fourier explícito,2000,3,2.0799799425217523e-06
SiLU,Fourier explícito,2000,9,1.134526474066069e-06
SiLU,Fourier explícito,2000,17,3.085033069733726e-06
SiLU,Fourier explícito,2020,1,5.224566066627957e-07
SiLU,Fourier explícito,2020,3,2.01213296377682e-06
SiLU,Fourier explícito,2020,9,1.0800879918268424e-06
SiLU,Fourier explícito,2020,17,3.029069655640306e-06
SiLU,Fourier explícito,2040,1,5.135212949289702e-07
SiLU,Fourier explícito,2040,3,1.9849735000971497e-06
SiLU,Fourier explícito,2040,9,1.0698300557469926e-06
SiLU,Fourier explícito,2040,17,2.973107195990176e-06
SiLU,Fourier explícito,2060,1,5.133184170459817e-07
SiLU,Fourier explícito,2060,3,1.8899372356666992e-06
SiLU,Fourier explícito,2060,9,1.0658181915095022e-06
SiLU,Fourier explícito,2060,17,2.9681881777295245e-06
SiLU,Fourier explícito,2080,1,5.445119920417274e-07
SiLU,Fourier explícito,2080,3,1.8497217276790358e-06
SiLU,Fourier explícito,2080,9,1.0463039857046382e-06
SiLU,Fourier explícito,2080,17,2.9572997823001206e-06
SiLU,Fourier explícito,2100,1,5.77477349714734e-07
SiLU,Fourier explícito,2100,3,1.7733265518091842e-06
SiLU,Fourier explícito,2100,9,1.0351045431462594e-06
SiLU,Fourier explícito,2100,17,2.920683339986399e-06
SiLU,Fourier explícito,2120,1,5.648675374540393e-07
SiLU,Fourier explícito,2120,3,1.7247723076003962e-06
SiLU,Fourier explícito,2120,9,9.82720272687857e-07
SiLU,Fourier explícito,2120,17,2.8345727891837894e-06
SiLU,Fourier explícito,2140,1,5.815534307437014e-07
SiLU,Fourier explícito,2140,3,1.6517817326358882e-06
SiLU,Fourier explícito,2140,9,9.439256812321856e-07
SiLU,Fourier explícito,2140,17,2.8298043084731115e-06
SiLU,Fourier explícito,2160,1,6.062460742437442e-07
SiLU,Fourier explícito,2160,3,1.5846690496749158e-06
SiLU,Fourier explícito,2160,9,9.286112554219052e-07
SiLU,Fourier explícito,2160,17,2.7949696105461685e-06
SiLU,Fourier explícito,2180,1,5.972014526955544e-07
SiLU,Fourier explícito,2180,3,1.582926328409535e-06
SiLU,Fourier explícito,2180,9,9.133304865220752e-07
SiLU,Fourier explícito,2180,17,2.7576979774569637e-06
SiLU,Fourier explícito,2200,1,6.068851027886078e-07
SiLU,Fourier explícito,2200,3,1.4517764792587084e-06
SiLU,Fourier explícito,2200,9,8.704433821592094e-07
SiLU,Fourier explícito,2200,17,2.7218671703224166e-06
